2023-01-01 01:16:00,KIAA showed a fragment from a downed missile in Dniprovskyi district of Kyiv  https://t.me/operativnoZSU ,0
2023-01-01 01:27:00,Two opposite poles of the universe on New Year&#39;s Eve  https://t.me/operativnoZSU ,0
2023-01-01 01:30:00,❤️ Air defense has already shot down 23 air targets over the capital.  @babel ,0
2023-01-01 01:30:00,"Explosions in Kyiv, air defense works.  @babel ",0
2023-01-01 01:38:00,Keep the iron with a margin 😁  https://t.me/operativnoZSU ,0
2023-01-01 01:43:00,Shahids are reported to be moving in the south of Kyiv region towards Ukrainka  send news👉@novosti_kieva_bot 👉FOLLOW ,0
2023-01-01 01:43:00,Another shahid was shot down  It is unknown how many more and when they will be shot down.  send news👉@novosti_kieva_bot 👉FOLLOW ,-1
2023-01-01 01:43:00,"About 3 minutes later, another one arrived ",0
2023-01-01 01:43:00,"So far, so quiet. Perhaps soon they will give the all-clear  send news👉@novosti_kieva_bot 👉FOLLOW ",0
2023-01-01 01:43:00,Another shahid was shot down on the approach to Kyiv  send news👉@novosti_kieva_bot 👉FOLLOW ,0
2023-01-01 01:43:00,More crashes in the north🦾  What was it someone said? &#34;We&#39;re killing them.&#34;  send news👉@novosti_kieva_bot 👉FOLLOW ,-2
2023-01-01 01:43:00,A fragment from a downed rocket in Dniprovskyi district - KMVA  send news👉@novosti_kieva_bot 👉FOLLOW ,0
2023-01-01 01:43:00,And this is how they celebrate the New Year in Moskvastan😂  And who is worse?)  send news👉@novosti_kieva_bot 👉FOLLOW ,1
2023-01-01 01:43:00,Fixation of drones in the South of Kyiv region. There are also reports of shooting down  send news👉@novosti_kieva_bot 👉FOLLOW ,-1
2023-01-01 01:43:00,"You are probably wondering why the alarm in several regions, and explosions only in our country?  We assume that, according to the tradition, the Rashists have once again decided to terrorize Kyiv residents, throwing shahids from all sides, so they probably ply the fields in other regions while the previous ones are shot down by our air defense.  Therefore, it is believed that there are still enough of them at least in neighboring regions.  And while writing the post, several more were shot down.  send news👉@novosti_kieva_bot 👉FOLLOW ",-1
2023-01-01 02:15:00,Military events that Ukrainians remembered most last year ,0
2023-01-01 02:15:00,❗️Night attack on Kyiv - KMWA  Preliminary information. Data is being clarified.  About 23 air targets were shot down over the capital.  Rocket fragments were found on the roadway in Dniprovske. There were no casualties. ,-1
2023-01-01 02:21:00,Forwarded from Kiev. Main There were explosions on the right bank of the capital ,1
2023-01-01 02:22:00, ,0
2023-01-01 02:22:00,"365 days in a minute - an overview of the key events of 2022 according to the BBC.  Journalists did not ignore Russia&#39;s invasion of Ukraine, war crimes of the occupiers, the victory of the Ukrainian band Kalush Orchestra at the Eurovision Song Contest.  As well as the assassination of Japanese Prime Minister Shinzo Abe, the death of Queen Elizabeth II and the change of several prime ministers in the country, anti-covid protests in China, protests against the abortion ban in the United States and large-scale protests in Iran, which still do not subside.  👉 Subscribe to ZN.UA ",-3
2023-01-01 02:44:00,2 explosions in 5 minutes on the left bank (heard closer to the outskirts)  Preliminary air defense.  send news👉@novosti_kieva_bot 👉FOLLOW ,0
2023-01-01 02:44:00,04:33 the situation is calm  We are updating the situation below:  send news👉@novosti_kieva_bot 👉FOLLOW ,1
2023-01-01 02:44:00,"According to preliminary information, air defense forces destroyed 32 enemy air targets.  Stay in shelters, air alert is still in effect.  send news👉@novosti_kieva_bot 👉FOLLOW ",-1
2023-01-01 02:44:00,Air defense forces have already destroyed 29 air targets - KMIA  send news👉@novosti_kieva_bot 👉FOLLOW ,0
2023-01-01 02:44:00,"Air alert was sounded in the eastern regions  Preliminary activity of enemy aviation, but a repeated wave of drones over Dnipropetrovsk region\Zaporizhzhia is not excluded.  send news👉@novosti_kieva_bot 👉FOLLOW ",-2
2023-01-01 02:44:00,Several explosions on the left bank. Car alarms were triggered  Preliminary air defense  send news👉@novosti_kieva_bot 👉FOLLOW ,0
2023-01-01 02:44:00,There were strikes in neighboring regions  send news👉@novosti_kieva_bot 👉FOLLOW ,0
2023-01-01 02:44:00,Explosion on the right bank - air defense training  Also one on the left.  UPD information about the left bank was not confirmed  send news👉@novosti_kieva_bot 👉FOLLOW ,1
2023-01-01 02:53:00,"In Kiev, air defense forces have already destroyed 32 air targets...  🇺🇦 Ukraine Now ",0
2023-01-01 02:56:00, ,0
2023-01-01 03:14:00,"North Korean leader Kim Jong-un threatens South Korea with nuclear weapons.  The missiles are planned to be launched from &#34;600 mm caliber MLRS systems&#34;.  Against this background, Kim called for the mass production of tactical nuclear weapons.  👉 Subscribe to ZN.UA ",0
2023-01-01 03:14:00,"There were &#34;festive&#34; detentions in Moscow on New Year&#39;s Eve.  Russians tried to enter Red Square in the center of the capital, law enforcement officers insisted that the passage was closed.  People who did try to pass were detained with the use of force. Human rights activists report that some detainees were subjected to strangulation techniques.  Photo/video: SOTA  👉 Subscribe to ZN.UA ",-1
2023-01-01 03:24:00,"Jair Bolsonaro, who is still officially the president of Brazil, flew to the United States without waiting for the transfer of power to his opponent Lula da Silva - Euronews.  The politician will not attend the inauguration ceremony of his successor Luiz Inacio Lula da Silva, during which, according to the constitutional practice of Brazil, the transfer of presidential regalia takes place.  This is the first time since 1988 that the outgoing president will not be in the country at the time of the transfer of power.  The media reports that in the United States, Bolsonaro plans to stay for several months at the Mar-a-Lago resort residence owned by former US President Donald Trump, with whom Bolsonaro is often compared.   **Recall that Bolsonaro did not recognize the results of the election in which he lost to Lula, despite the final decision of the Supreme Court. He repeatedly accused his opponent and his team of fraud even before the election process began, but his lawyers could not prove any of his statements.  👉 Subscribe to ZN.UA ",-4
2023-01-01 03:44:00,"❎ RETURN  Good night, happy holidays and Happy New Year!  send news @novosti_kieva_bot 👉SUBSCRIBE ",1
2023-01-01 03:45:00,"Due to mass protests, a split is brewing in Iran&#39;s military elites - Institute for the Study of War (ISW).  Some Iranian military leaders are against the current government&#39;s brutal measures against protesters and refuse to participate in the suppression of protests. The Islamic Revolutionary Guard Corps criticizes them, calling them traitors.  Analysts report that these are high-ranking officers, &#34;who are now 50-60 years old and many of them are generals&#34;.   **According to human rights activists, at least 469 protesters, including 64 minors, have been killed since the beginning of mass protests in Iran. More than 18 thousand people have been detained by security forces.  👉 Subscribe to ZN.UA ",-6
2023-01-01 03:55:00,"At night, law enforcers detained a man in Vinnytsia who was launching fireworks during air raid - Main Office of the National Police in Vinnytsia region.  A 45-year-old resident of the city around 00:30 decided to celebrate the upcoming New Year by launching fireworks, despite the general ban.  The man was detained by the police and taken to the district police station to find out all the circumstances of the incident. Now the fireworks lover faces imprisonment for up to five years.  👉 Subscribe to ZN.UA ",1
2023-01-01 03:58:00,The military administration of Kyiv reported that 32 air targets were destroyed in the sky of the capital. Kyiv is still on air alert.  @babel ,0
2023-01-01 04:16:00,Soldiers of the 40th separate artillery brigade named after Grand Duke Vitovt wish you good mood  https://t.me/operativnoZSU ,1
2023-01-01 04:16:00,"According to preliminary information of the KIAA, air defense forces destroyed 32 enemy air targets over the capital  The air alert on New Year&#39;s Eve lasted more than 4 hours.  https://t.me/operativnoZSU ",-1
2023-01-01 05:09:00,The Navy of the AFU showed how the year 2022 passed for them  Thank you to our Heroes for protecting 🙏🏻  🇺🇦 Ukraine Now ,0
2023-01-01 05:09:00,"AFU shot down all 13 Iranian attack UAVs &#34;Shahed-136&#34;, which the occupants launched into Ukraine - morning summary of the General Staff  ▪️The enemy launched 31 missile and 12 air strikes and carried out more than 70 shelling with MLRS in the past 24 hours, - morning summary of the General Staff  ▪️The civilian infrastructure of Chernihiv, Sumy, Kyiv, Khmelnytskyi, Donetsk, Zaporizhzhia, Mykolaiv and Kherson regions was damaged. Information on civilian casualties is being clarified.  ▪️In the past 24 hours, our soldiers repelled attacks by the occupants in the areas of Stelmakhivka, Ploshchanka and Bilohovka in Luhansk Region and Soledar, Bakhmut, Bakhmut, Ozaryanivka, Marinka and Pobeda in Donetsk Region.  ▪️The enemy continues to lose manpower. Over the past week, about 350 wounded soldiers of the invaders have been delivered to the city hospital in Belovodsk, Luhansk region, alone.  ▪️30 December last year, in Zaporizhzhia region, the enemy losses amounted to 160 wounded occupants, destroyed 10 pieces of military equipment of various types. Information on the liquidated invaders is still being clarified.  🇺🇦 Ukraine Now ",-7
2023-01-01 05:19:00,"Over the last week about 350 wounded occupants were delivered to the hospital in Bilovodsk, Luhansk region - General Staff.  It is also known that on December 30 in Zaporizhzhya region, enemy losses amounted to 160 wounded occupants. In addition, 10 units of enemy vehicles of various types were destroyed in this area. Information about the liquidated invaders is still to be clarified.  👉 Subscribe to ZN.UA ",-3
2023-01-01 05:19:00,"Donald Trump&#39;s tax returns show he received income from more than a dozen countries during his tenure as US president - Politico.  The documents, released after a lengthy legal battle, disclose income from 2015 to 2020. It turned out that they went to the accounts of the billionaire&#39;s companies from many foreign countries, including Canada, Panama, the Caribbean island of St. Maarten, the Philippines, the United Arab Emirates and the United Kingdom, among others.  The obtained materials are being studied by experts and can be used in the future to prove Trump&#39;s guilt in financial fraud during the presidency.  **The former US president is accused of combining his business interests with America&#39;s highest public office, using it to promote his own private resorts, funnel federal money to his hotels and encourage foreign governments to spend money that would directly benefit the Trump family&#39;s interests.  👉 Subscribe to ZN.UA ",0
2023-01-01 05:19:00,"The most important thing is that we will continue to stand by Ukraine, - President of the European Parliament Roberta Metzola.  &#34;Next year we must redouble our efforts to protect our values: freedom, democracy, justice, equality, solidarity and the rule of law. Without them, we have nothing. We will be together with Ukraine for peace with freedom, peace with dignity. Let the next year demonstrate the strength of European unity in the ability to achieve progress,&#34; Metzola said in her New Year greetings.  👉 Subscribe to ZN.UA ",6
2023-01-01 05:19:00,"Germany has started production of wheeled RCH-155 for Ukraine - Nicholas Drummond, advisor to the manufacturer KMW.  RCH-155 is a development of Kraus-Maffei Wegmann. Like the Panzerhaubitze 2000, the artillery unit is characterized by a high level of automation of all systems, and the tower in the machine is unmanned.  Drummond did not say when the Armed Forces of Ukraine will be able to receive the new self-propelled artillery systems into service.  👉 Subscribe to ZN.UA ",0
2023-01-01 05:19:00, ,0
2023-01-01 05:20:00,"Minister of Energy of Ukraine Herman Halushchenko said that &#34;Thanks to the excellent work of air defense and early technical measures today, on December 31, 2022, it was possible to avoid serious damage to the power system of Ukraine. Power engineers are working non-stop to restore power supply&#34;.  https://t.me/operativnoZSU ",1
2023-01-01 05:20:00,Sich members congratulate everyone on the coming New Year and birthday of Stepan Bandera!  https://t.me/operativnoZSU ,1
2023-01-01 05:20:00,"&#34;The United States will continue to stand with Ukraine as a partner and friend in 2023, and I wish you a peaceful New Year.&#34; - Her Excellency Ms. Bridget A. Brink, Ambassador of the United States of America to Ukraine  https://t.me/operativnoZSU ",1
2023-01-01 05:29:00,"Address of the Mayor of Nikopol Oleksandr Sayuk on the morning of January 1, 2022:  Dear citizens of Nikopol! January 1, Sunday, the morning of the new year 2023. Hard evening and night with another insidious shelling.  At the moment we know about 1 victim. 9 multi-storey and 4 private residential buildings, 6 outbuildings, 1 car were damaged. The information is still being clarified.  A number of commercial facilities, medical institution, shops, hotel, pharmacies were damaged.  There was a fire, which has already been extinguished. Power lines were damaged as a result of the shelling, specialists are working to restore them.  https://t.me/operativnoZSU ",-2
2023-01-01 05:39:00,"The mobilization process in Russia can last for a very long time, - the Chief of the Defence Intelligence of Ukraine Kyrylo Budanov.  &#34;They mobilize people constantly. In waves, one after another. The stock of human resources in Russia is quite significant, they can call for a very long time. But the Armed Forces have enough ammunition. Yes, there are certain tactical problems in some areas of the front, but I want to remind you that the Russians say that they have taken Bakhmut since the end of July, but what&#39;s next?&#34; Budanov said during the telethon.  👉 Subscribe to ZN.UA ",0
2023-01-01 05:40:00,Forbes published a list of 20 major battles of Ukraine in the war with Russia  🇺🇦 Ukraine Now ,0
2023-01-01 05:40:00,"American diplomats, during the night attack of Russians on Kyiv and the region, chose their favorite phrase of 2022  https://t.me/operativnoZSU ",0
2023-01-01 05:40:00,"&#34;2022 has been an incredibly busy year for the British Army. We stood shoulder to shoulder with our Ukrainian friends and NATO partners to resist Russia&#39;s illegal invasion of Ukraine. We continue to defend the nation&#39;s interests at home and abroad.&#34; - The Chief of the Defence Staff of the British Armed Forces, General Sir Patrick Sanders, wishes you a Merry Christmas and a Happy New Year.  https://t.me/operativnoZSU ",1
2023-01-01 05:50:00,"Chief of the Defence Intelligence of Ukraine Major General Kyrylo Budanov: Russians have enough missile stocks for two or three more massive attacks on Ukraine  - Under very favorable conditions, Russians can produce up to 50 X-101 and Kalibr missiles per month. That is, for one missile attack on Ukraine, Russians need to work for one and a half to two months, - Kyrylo Budanov said.  Also, the engine resource of Russian aircrafts is being exhausted.  - Strategic bombers-missile carriers have to cover quite a long distance to launch missiles. Now Russian bombers do not approach the usual areas of attack: they take off, make a circle or two in the sky and launch missiles practically over the airfield to reduce the aircraft&#39;s engine life.  According to him, Russia currently has about 70 bombers: Tu-160 and Tu-95. They have about 70-80 units of Tu-22M. About 40% of them are faulty.  https://t.me/operativnoZSU ",1
2023-01-01 05:51:00,American diplomats chose their favorite phrase of 2022 during the night attack of the Russians on Kiev and the region 😊  🇺🇦 Ukraine Now ,0
2023-01-01 05:59:00,"🇺🇦 This is how Ukrainians inspired the air defense forces on New Year&#39;s Eve.  Our military defended the sky over Kyiv and other cities to the national anthem performed by Ukrainians.  The enemy can shell our cities and destroy buildings, but he will never be able to break the spirit of the people!  👉 Subscribe to ZN.UA ",-3
2023-01-01 06:01:00,"On New Year&#39;s Eve, Russians shelled Nikopol district twice and wounded a 48-year-old woman  Enemy &#34;Grads&#34; and heavy artillery deliberately hit residential areas during the holiday hours. Two communities were targeted - Chervonohryhorivska and Nikopolska.  At least 20 shells flew to Nikopol. One of them caused a fire in a nine-storey building. A 48-year-old woman received shrapnel-burn wound of the eyes - she was taken to the hospital. The woman was discharged in the morning.  Up to ten high-rise buildings and four private houses were damaged in the city. A hospital, a bank, two pharmacies, a hotel, shops and a power line were damaged.  There were no casualties in the Chervonohryhorivska community.  And there is a New Year&#39;s gift from the &#34;East&#34; Air Command. Our defenders of the sky destroyed one kamikaze drone that was flying to the region. It was a &#34;Shahed&#34;.  Valentyn Reznichenko, Dnipropetrovs&#39;k Regional Military Administration  https://t.me/operativnoZSU ",-2
2023-01-01 06:04:00,"Today Stepan Bandera celebrates his birthday - the one whom Kadyrov can not find😃  &#34;Our natural environment has become competition, the content of our life is struggle&#34;.  🇺🇦The Real War ",0
2023-01-01 06:10:00,"It seems that Putin still has not understood that Ukrainians are made of iron, - US Ambassador to Ukraine Bridget Brink.  &#34;Unbelievable. Russia coldly and cowardly attacked Ukraine in the first hours of the new year. But Putin still doesn&#39;t seem to understand that Ukrainians are made of iron. America is absolutely confident that Ukraine will win in 2023. Glory to Ukraine!&#34; - the diplomat wrote, commenting on the night shelling.  👉 Subscribe to ZN.UA ",0
2023-01-01 06:11:00,"Russia is killing civilians!  On December 31, Russians wounded 1 civilian in Donetsk region - in Dalne.  It is currently impossible to establish the exact number of victims in Mariupol and Volnovakha.  https://t.me/operativnoZSU ",-2
2023-01-01 06:11:00,The warriors of the 2nd Battalion of the 67th Mechanized Brigade congratulate the subscribers of the &#34;Operational Armed Forces&#34; channel on the New Year of our victories!  https://t.me/operativnoZSU ,1
2023-01-01 06:19:00, ,0
2023-01-01 06:19:00,"Forwarded from heavenly cara☠️🇺🇦    Oh oh, ...seeing off the old year, a bunch of dead blondes... Let it burn and burn..welcome the powerful UA🇺🇦 new year!!!)👉✈️☠️🎄🇺🇦💪 ",0
2023-01-01 06:31:00,"During the night attack on Kyiv, American diplomats in the capital chose their favorite phrase of 2022.  The words of one of the Ukrainian defenders of Zmiinyi Island, addressed to the &#34;Russian warship&#34; in the first days of the full-scale invasion, won.  👉 Subscribe to ZN.UA ",0
2023-01-01 06:34:00,Our air defense destroyed 45 Shahids on New Year&#39;s Eve 🔥  13 shot down in 2022 and 32 in 2023.  🇺🇦 Ukraine Now ,0
2023-01-01 06:34:00,The first day of 2023 brought us +760 dead occupiers 🔥  🇺🇦 Ukraine Now ,-1
2023-01-01 06:34:00,"The wreckage of one of the shahids shot down at night was published by Andrey Nebitov, head of the Main Directorate for National Security in the Kiev region  &#34;You can say both cheap and tasteless! The real orco is style. And this wreckage is not at the front, where persistent fighting is going on, it is here, on the playground, where children are playing. That&#39;s all there is to know about the terrorist state and its army,&#34; wrote Nebitov.  🇺🇦 Ukraine Now ",-1
2023-01-01 06:37:00,"In the area of the border village of Lyman Druhyi in Kupyansk region, the occupants have intensified counterintelligence measures. Their goal is to identify pro-Ukrainian people, the General Staff reported on January 1 ",0
2023-01-01 06:43:00,"Dear family, happy New Year 2023! ",1
2023-01-01 06:47:00,"At night, Kyiv region repelled an attack by shahid drones.  The terrorist country targeted energy infrastructure facilities. Almost three dozen drones were launched in the region.  Preliminary, no casualties. There is damage to the infrastructure. Emergency services were working at the crash sites all night.  send news @novosti_kieva_bot 👉SUBSCRIBE ",-4
2023-01-01 06:47:00,45 mopeds destroyed on New Year&#39;s Eve!  send news @novosti_kieva_bot 👉SUBSCRIBE ,0
2023-01-01 06:47:00, ,0
2023-01-01 06:47:00,"🚇 Trains run on the &#34;red&#34; metro line from Akademmistechko to Arsenalna  On the tracks of the open area, foreign objects were found, similar, according to preliminary information, to the fragments of a rocket. The explosive service is working.  We will inform you additionally about the resumption of traffic on the &#34;red&#34; line.  send news @novosti_kieva_bot 👉SUBSCRIBE ",-1
2023-01-01 06:49:00,🔥 Total enemy combat losses from 24.02.2022 to 01.01.2023 ,-2
2023-01-01 06:52:00,"In the area of the border village of Lyman Druhyi in Kupyansk region, the occupants have intensified counterintelligence measures. Their goal is to identify pro-Ukrainian people, the General Staff reported on January 1 ",0
2023-01-01 06:53:00,"On New Year&#39;s Eve, Ukrainian air defense forces shot down 45 shahedin  Insider UA | Subscribe ",0
2023-01-01 06:56:00,In the Kiev region as a result of a night attack by shahid drones damaged infrastructure - head of the OVA Dmitriy Kuleba  🇺🇦 Ukraine Now ,-3
2023-01-01 07:02:00,"He was a native of Lviv region. With the beginning of the Russian invasion of Ukraine in 2014, he joined the Armed Forces of Ukraine and defended the Motherland until his last breath.  Volodymyr Temnyk participated in battles in the hottest spots since the beginning of the full-scale invasion, giving all his skills and professionalism for the sake of our victory.  On December 26, as a result of artillery shelling Volodymyr died in hospital from severe wounds.  We will not forget any Ukrainian hero! Eternal glory to him! ",0
2023-01-01 07:04:00,"Nebitov showed the wreckage of the &#34;Shahed&#34; that fell on the playground in Kyiv region  &#34;Here it is, part of the New Year&#39;s greetings from the &#34;brotherly people&#34;. You can say both cheap and tasteless! A real orko-style.&#34; - wrote the head of the police of Kyiv region.  🇺🇦Real War ",-2
2023-01-01 07:04:00,🥳🎄+760!  A gift under the Christmas tree from the Armed Forces.  🇺🇦Real War ,0
2023-01-01 07:04:00,Rascal Povaliy entertained the Rascists on New Year&#39;s Eve  She sang &#34;Chervona Ruta&#34; during the New Year&#39;s Eve &#34;fire&#34; on RosTV exactly when the Russian Federation was shelling her home country.  🇺🇦Real War ,0
